PAR_ID,PO_NO,HIGH_VALUE,LOW_VALUE
REQUESTED_ORDER_MASS_TOL,192600733,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,193921493,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,194946921,102000,99000
REQUESTED_ORDER_MASS_TOL,195457431,102000,99000
REQUESTED_ORDER_MASS_TOL,195692775,2557973.444400000,2325430.404
REQUESTED_ORDER_MASS_TOL,196598621,4901257.653600000,4455688.776000000
REQUESTED_ORDER_MASS_TOL,197367516,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,199200099,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,200603247,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,201835501,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,203813248,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,204908197,3960661.5312,3600601.392000000
REQUESTED_ORDER_MASS_TOL,205907897,2227844.388000000,2025313.08
REQUESTED_ORDER_MASS_TOL,209837084,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,211386550,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,213084169,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,213867206,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,214777499,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,215161902,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,215662807,2491881.097200000,2265346.452
REQUESTED_ORDER_MASS_TOL,215687505,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,217853202,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,218292090,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,218549140,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,219241294,3133841.832000000,2848947.12
REQUESTED_ORDER_MASS_TOL,221991425,92532.843496320012,89811.289275840012
REQUESTED_ORDER_MASS_TOL,222590983,694552.63679999986,631411.48799999989
REQUESTED_ORDER_MASS_TOL,223661689,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,223764648,3795652.449600000,3450593.136000000
REQUESTED_ORDER_MASS_TOL,109615164,86182.5503152,86182.5503152
REQUESTED_ORDER_MASS_TOL,119925581,134716.93356686396,122469.93960623997
REQUESTED_ORDER_MASS_TOL,125481410,399161.28567040001,326586.50645760004
REQUESTED_ORDER_MASS_TOL,125885989,95254.397716800013,86182.5503152
REQUESTED_ORDER_MASS_TOL,126756038,84821.772986543976,77110.702715039981
REQUESTED_ORDER_MASS_TOL,127875302,95254.397716800013,86182.5503152
